,msa_code,tract_counts,name,income,tract_id_2010,built_1999_2000,built_1995_1998,built_1990_1994,built_1980_1989,built_1970_1979,built_1960_1969,built_1950_1959,built_1940_1949,built_1939_earlier,pub_trans_gt_10pct,pop_density,LEAID,wilson_cbd,br_cbd,distance,dist_bin
46804,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.3225150639298486,6085504320,0.0159817351598173,0.0,0.0,0.0445205479452054,0.7728310502283106,0.1529680365296803,0.0136986301369863,0.0,0.0,0,8101.497497713603,604800,6085500901,6085513500,21.688385742557,22.0
46805,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.3225150639298486,6085504320,0.0159817351598173,0.0,0.0,0.0445205479452054,0.7728310502283106,0.1529680365296803,0.0136986301369863,0.0,0.0,0,8101.497497713603,611820,6085500901,6085513500,21.688385742557,22.0
46806,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.942193700093078,6085505500,0.0,0.0081607030759573,0.0150659133709981,0.0659133709981167,0.0790960451977401,0.2090395480225988,0.4406779661016949,0.1663527934714375,0.0156936597614563,0,8224.401725986174,635430,6085500901,6085513500,24.8216090303703,25.0
46807,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.2207416842208396,6085507905,0.0091743119266055,0.0142201834862385,0.0541284403669724,0.1192660550458715,0.2903669724770642,0.3082568807339449,0.1834862385321101,0.0174311926605504,0.0036697247706422,0,10812.16314598052,610290,6085500901,6085513500,27.7549141473518,28.0
46808,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.2207416842208396,6085507905,0.0091743119266055,0.0142201834862385,0.0541284403669724,0.1192660550458715,0.2903669724770642,0.3082568807339449,0.1834862385321101,0.0174311926605504,0.0036697247706422,0,10812.16314598052,614430,6085500901,6085513500,27.7549141473518,28.0
46809,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.5468329006025572,6085511000,0.0070306038047973,0.0028949545078577,0.0153019023986765,0.0616211745244003,0.1666666666666666,0.1401985111662531,0.4338296112489661,0.1550868486352357,0.0173697270471464,0,8890.051472912737,629610,6085500901,6085513500,35.1507891653526,35.0
46810,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.63804928232009,6085508101,0.0418300653594771,0.1485838779956427,0.016557734204793,0.0453159041394335,0.3106753812636165,0.3254901960784314,0.0867102396514161,0.0248366013071895,0.0,0,6623.35424564956,610290,6085500901,6085513500,27.8150932179373,28.0
46811,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.63804928232009,6085508101,0.0418300653594771,0.1485838779956427,0.016557734204793,0.0453159041394335,0.3106753812636165,0.3254901960784314,0.0867102396514161,0.0248366013071895,0.0,0,6623.35424564956,614430,6085500901,6085513500,27.8150932179373,28.0
46812,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.176905240124757,6085509202,0.004524886877828,0.0055304172951231,0.0090497737556561,0.1251885369532428,0.2835595776772247,0.2946204122674711,0.2156862745098039,0.0442433383609854,0.0175967823026646,0,7788.859523250642,626280,6085500901,6085513500,32.4307632402367,32.0
46813,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.176905240124757,6085509202,0.004524886877828,0.0055304172951231,0.0090497737556561,0.1251885369532428,0.2835595776772247,0.2946204122674711,0.2156862745098039,0.0442433383609854,0.0175967823026646,0,7788.859523250642,626310,6085500901,6085513500,32.4307632402367,32.0
46814,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.9975669099756692,6085509304,0.0184738955823293,0.0,0.0329317269076305,0.1156626506024096,0.3413654618473896,0.2506024096385542,0.1333333333333333,0.0666666666666666,0.0409638554216867,0,5989.215048937698,626280,6085500901,6085513500,33.2855296111277,33.0
46815,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.9975669099756692,6085509304,0.0184738955823293,0.0,0.0329317269076305,0.1156626506024096,0.3413654618473896,0.2506024096385542,0.1333333333333333,0.0666666666666666,0.0409638554216867,0,5989.215048937698,626310,6085500901,6085513500,33.2855296111277,33.0
46816,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.9975669099756692,6085509304,0.0184738955823293,0.0,0.0329317269076305,0.1156626506024096,0.3413654618473896,0.2506024096385542,0.1333333333333333,0.0666666666666666,0.0409638554216867,0,5989.215048937698,629610,6085500901,6085513500,33.2855296111277,33.0
46817,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8967161449403158,6085509401,0.0265104808877928,0.0154130702836004,0.0240443896424167,0.095561035758323,0.3020961775585696,0.3175092478421701,0.1547472256473489,0.0536374845869297,0.0104808877928483,1,14791.575795732271,622650,6085500901,6085513500,34.0412410998579,34.0
46818,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8967161449403158,6085509401,0.0265104808877928,0.0154130702836004,0.0240443896424167,0.095561035758323,0.3020961775585696,0.3175092478421701,0.1547472256473489,0.0536374845869297,0.0104808877928483,1,14791.575795732271,626310,6085500901,6085513500,34.0412410998579,34.0
46819,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8967161449403158,6085509401,0.0265104808877928,0.0154130702836004,0.0240443896424167,0.095561035758323,0.3020961775585696,0.3175092478421701,0.1547472256473489,0.0536374845869297,0.0104808877928483,1,14791.575795732271,629610,6085500901,6085513500,34.0412410998579,34.0
46820,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.0981237446725127,6085509801,0.0,0.0051162790697674,0.0116279069767441,0.0334883720930232,0.1483720930232558,0.1488372093023255,0.5497674418604651,0.087906976744186,0.0148837209302325,0,8409.951687373343,622650,6085500901,6085513500,32.1508233192312,32.0
46821,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.0981237446725127,6085509801,0.0,0.0051162790697674,0.0116279069767441,0.0334883720930232,0.1483720930232558,0.1488372093023255,0.5497674418604651,0.087906976744186,0.0148837209302325,0,8409.951687373343,626280,6085500901,6085513500,32.1508233192312,32.0
46822,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.0981237446725127,6085509801,0.0,0.0051162790697674,0.0116279069767441,0.0334883720930232,0.1483720930232558,0.1488372093023255,0.5497674418604651,0.087906976744186,0.0148837209302325,0,8409.951687373343,626310,6085500901,6085513500,32.1508233192312,32.0
46823,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7285471676545991,6085512052,0.03126879134095,0.1764882742032471,0.0730607336139506,0.1434155141310883,0.3881539386650631,0.1653638003607937,0.0192423331328923,0.0,0.0030066145520144,0,7580.946787220378,634590,6085500901,6085513500,18.4964922185295,18.0
46824,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8661228955404235,6085512053,0.03126879134095,0.1764882742032471,0.0730607336139506,0.1434155141310883,0.3881539386650631,0.1653638003607937,0.0192423331328923,0.0,0.0030066145520144,0,10550.85979240902,634590,6085500901,6085513500,17.9054933938485,18.0
46825,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.9443655187054002,6085512311,0.1329805996472663,0.2331569664902998,0.1241622574955908,0.1576719576719576,0.2285714285714285,0.0532627865961199,0.0109347442680776,0.0275132275132275,0.0317460317460317,0,1956.496397438788,625830,6085500901,6085513500,9.95517460659789,10.0
46826,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.0503600646646745,6085512312,0.1329805996472663,0.2331569664902998,0.1241622574955908,0.1576719576719576,0.2285714285714285,0.0532627865961199,0.0109347442680776,0.0275132275132275,0.0317460317460317,0,6549.86726477105,625830,6085500901,6085513500,10.1529076155628,10.0
46827,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6662992537435295,6085512310,0.1329805996472663,0.2331569664902998,0.1241622574955908,0.1576719576719576,0.2285714285714285,0.0532627865961199,0.0109347442680776,0.0275132275132275,0.0317460317460317,0,3225.8502527042365,625830,6085500901,6085513500,10.7579845197441,11.0
46828,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6684874018191022,6085512314,0.0241258741258741,0.0458041958041958,0.0797202797202797,0.2486013986013986,0.2692307692307692,0.1419580419580419,0.093006993006993,0.0388111888111888,0.0587412587412587,0,4539.399938083588,625830,6085500901,6085513500,11.130974518794,11.0
46829,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6660706412580218,6085512313,0.0241258741258741,0.0458041958041958,0.0797202797202797,0.2486013986013986,0.2692307692307692,0.1419580419580419,0.093006993006993,0.0388111888111888,0.0587412587412587,0,3787.471324262961,625830,6085500901,6085513500,11.4448408158505,11.0
46830,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.9896797792256568,6085512509,0.0644135188866799,0.0827037773359841,0.0198807157057654,0.2489065606361829,0.4071570576540755,0.1240556660039761,0.0318091451292246,0.0127236580516898,0.0083499005964214,0,3164.588632443179,615180,6085500901,6085513500,18.1394033414821,18.0
46831,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7682604222799196,6085512510,0.0644135188866799,0.0827037773359841,0.0198807157057654,0.2489065606361829,0.4071570576540755,0.1240556660039761,0.0318091451292246,0.0127236580516898,0.0083499005964214,0,821.7554943646453,615180,6085500901,6085513500,18.9681794602001,19.0
46832,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.5403092800339653,6085512603,0.0067600193143408,0.024142926122646,0.0226943505552873,0.1588604538870111,0.2926122646064703,0.1516175760502172,0.0883631096088845,0.0704973442781265,0.1844519555770159,0,5747.851753090016,615180,6085500901,6085513500,17.1297481368856,17.0
